"features"	"LV1"	"LV2"
10517	-0.00270516133399458	0.0111030670288176
10518	-0.00270516133399458	0.0111030670288176
10519	-0.00270516133399458	0.0111030670288176
1052	-0.00258331346656479	0.00647569105173808
10520	-0.00270516133399458	0.0111030670288176
10521	-0.00270516133399458	0.0111030670288176
10522	-0.00408215133116857	-0.00265442131362732
10523	-0.00159792549013882	-0.00385041261760503
10524	-0.00234704476660579	0.00488258861928978
10525	-0.00516467783555734	0.00315294516132486
10526	-0.00473200596987661	-0.000361535657778116
10527	-0.00387210425835676	0.000120918157730527
10528	-0.0025869129793712	0.000353330649307636
10529	-0.0025869129793712	0.000353330649307636
1053	-0.00721965676804752	-0.00274160033884642
10530	-0.0025869129793712	0.000353330649307636
10531	-0.0025869129793712	0.000353330649307636
10532	-0.0025869129793712	0.000353330649307636
10533	-0.0025869129793712	0.000353330649307636
10534	-0.0025869129793712	0.000353330649307636
10535	-0.0025869129793712	0.000353330649307636
10536	-0.0038581612283872	8.09915215241096e-05
10537	-0.00469871503235724	-0.000348142385574637
10538	-0.00428521715888295	-7.14162596216895e-05
10539	-0.00320125637673839	3.79769287656151e-05
1054	-0.00320250979065362	0.000314758806660841
10540	-0.00313994230835379	6.94505633314244e-05
10541	-0.00311903212269604	8.01841447008254e-05
10542	-0.00388287902460446	2.1179211668009e-05
10543	-0.00264804775046254	0.00264154396206636
10544	-0.00187270521095165	-0.000961293892443429
10545	-0.00187270521095165	-0.000961293892443429
10546	-0.00187270521095165	-0.000961293892443429
10547	-0.00187270521095165	-0.000961293892443429
10548	-0.00187270521095165	-0.000961293892443429
10549	-0.00187270521095165	-0.000961293892443429
1055	-0.0080852931597478	0.0038637559319383
10550	-0.00270516133399458	0.0111030670288176
10551	-0.00655605538980386	-0.00187661446176869
10552	-0.00395847163932146	0.0183783179790243
10553	-0.00419371720165256	-6.27167617526812e-05
10554	-0.00417517826022568	-6.37193012484279e-05
10555	-0.00242919906058926	0.000901026298895026
10556	-0.00482031664504153	0.000241175570898844
10557	-0.00292884283443855	-0.000250883201030307
